input,output
Social Media Follow Count,"DESCRIPTION:
The UI should display a list of social media platforms with their corresponding follow counts. Each platform should have an icon, the platform name, and the number of followers. The UI should be responsive, with a maximum width of 300px on desktop and stacked on mobile devices.
COMPONENTS:
- SocialMediaItem: (standalone): represents a single social media platform with its follow count
- SocialMediaList: (takes children): the container for the list of social media platforms
HTML:
<div class=""max-w-md mx-auto p-4""><SocialMediaList><SocialMediaItem/><SocialMediaItem/><SocialMediaItem/></SocialMediaList></div>
COMPONENT HTML:
SocialMediaItem:
<div class=""flex items-center mb-4""><img src={icon_url} alt={platform_name} class=""w-8 h-8 mr-2""/><div><p class=""text-lg"">{platform_name}</p><p class=""text-sm"">{follower_count} followers</p></div></div>
SocialMediaList:
<ul class=""list-none mb-0"">{children}</ul>"
Social Media Follow Count,"DESCRIPTION:
The UI should display a list of social media platforms with their corresponding follow counts. Each platform should have an icon, the platform name, and the number of followers. The UI should be responsive, with a maximum width of 300px on desktop and stacked on mobile devices.
COMPONENTS:
- SocialMediaItem: (standalone): represents a single social media platform with its follow count
- SocialMediaList: (takes children): the container for the list of social media platforms
HTML:
<div class=""max-w-md mx-auto p-4""><SocialMediaList><SocialMediaItem/><SocialMediaItem/><SocialMediaItem/></SocialMediaList></div>
COMPONENT HTML:
SocialMediaItem:
<div class=""flex items-center mb-4""><img src={icon_url} alt={platform_name} class=""w-8 h-8 mr-2""/><div><p class=""text-lg"">{platform_name}</p><p class=""text-sm"">{follower_count} followers</p></div></div>
SocialMediaList:
<ul class=""list-none mb-0"">{children}</ul>"
Social Media Follow Count,"DESCRIPTION:
The UI should display a list of social media platforms with their corresponding follow counts. Each platform should have an icon, the platform name, and the number of followers. The UI should be responsive, with a maximum width of 300px on desktop and stacked on mobile devices.
COMPONENTS:
- SocialMediaItem: (standalone): represents a single social media platform with its follow count
- SocialMediaList: (takes children): the container for the list of social media platforms
HTML:
<div class=""max-w-md mx-auto p-4""><SocialMediaList><SocialMediaItem/><SocialMediaItem/><SocialMediaItem/></SocialMediaList></div>
COMPONENT HTML:
SocialMediaItem:
<div class=""flex items-center mb-4""><img src={icon_url} alt={platform_name} class=""w-8 h-8 mr-2""/><div><p class=""text-lg"">{platform_name}</p><p class=""text-sm"">{follower_count} followers</p></div></div>
SocialMediaList:
<ul class=""list-none mb-0"">{children}</ul>"
Social Media Follow Count,"DESCRIPTION:
The UI should display a list of social media platforms with their corresponding follow counts. Each platform should have an icon, the platform name, and the number of followers. The UI should be responsive, with a maximum width of 300px on desktop and stacked on mobile devices.
COMPONENTS:
- SocialMediaItem: (standalone): represents a single social media platform with its follow count
- SocialMediaList: (takes children): the container for the list of social media platforms
HTML:
<div class=""max-w-md mx-auto p-4""><SocialMediaList><SocialMediaItem/><SocialMediaItem/><SocialMediaItem/></SocialMediaList></div>
COMPONENT HTML:
SocialMediaItem:
<div class=""flex items-center mb-4""><img src={icon_url} alt={platform_name} class=""w-8 h-8 mr-2""/><div><p class=""text-lg"">{platform_name}</p><p class=""text-sm"">{follower_count} followers</p></div></div>
SocialMediaList:
<ul class=""list-none mb-0"">{children}</ul>"
Social Media Follow Count,"DESCRIPTION:
The UI should display a list of social media platforms with their corresponding follow counts. Each platform should have an icon, the platform name, and the number of followers. The UI should be responsive, with a maximum width of 300px on desktop and stacked on mobile devices.
COMPONENTS:
- SocialMediaItem: (standalone): represents a single social media platform with its follow count
- SocialMediaList: (takes children): the container for the list of social media platforms
HTML:
<div class=""max-w-md mx-auto p-4""><SocialMediaList><SocialMediaItem/><SocialMediaItem/><SocialMediaItem/></SocialMediaList></div>
COMPONENT HTML:
SocialMediaItem:
<div class=""flex items-center mb-4""><img src={icon_url} alt={platform_name} class=""w-8 h-8 mr-2""/><div><p class=""text-lg"">{platform_name}</p><p class=""text-sm"">{follower_count} followers</p></div></div>
SocialMediaList:
<ul class=""list-none mb-0"">{children}</ul>"
Social Media Follow Count,"DESCRIPTION:
The UI should display a list of social media platforms with their corresponding follow counts. Each platform should have an icon, the platform name, and the number of followers. The UI should be responsive, with a maximum width of 300px on desktop and stacked on mobile devices.
COMPONENTS:
- SocialMediaItem: (standalone): represents a single social media platform with its follow count
- SocialMediaList: (takes children): the container for the list of social media platforms
HTML:
<div class=""max-w-md mx-auto p-4""><SocialMediaList><SocialMediaItem/><SocialMediaItem/><SocialMediaItem/></SocialMediaList></div>
COMPONENT HTML:
SocialMediaItem:
<div class=""flex items-center mb-4""><img src={icon_url} alt={platform_name} class=""w-8 h-8 mr-2""/><div><p class=""text-lg"">{platform_name}</p><p class=""text-sm"">{follower_count} followers</p></div></div>
SocialMediaList:
<ul class=""list-none mb-0"">{children}</ul>"
Testimonial Author Profile,"DESCRIPTION:
The UI should display a testimonial author's profile information, including their name, role, and photo, along with a quote and a rating. The component should be responsive, mobile-first, and accessible.
COMPONENTS:
- TestimonialAuthorProfile: A standalone component that displays the author's profile information and testimonial.
- AuthorAvatar: A standalone component that displays the author's photo.
- Rating: A standalone component that displays the rating.
- TestimonialQuote: A standalone component that displays the testimonial quote.
HTML:
<div class=""max-w-md mx-auto mb-4 md:mb-8""><TestimonialAuthorProfile/></div>
COMPONENT HTML:
TestimonialAuthorProfile:
<div class=""flex flex-col md:flex-row items-center mb-4""><AuthorAvatar/><div class=""md:ml-4""><p class=""text-lg font-bold"">{author_name}</p><p class=""text-gray-600"">{author_role}</p><Rating/></div></div><TestimonialQuote/>
AuthorAvatar:
<img class=""w-24 h-24 rounded-full"" src={author_photo_url} alt={author_name}/>
Rating:
<div class=""flex mb-2"">{rating_out_of_five} <i class=""fas fa-star text-yellow-500""></i></div>
TestimonialQuote:
<blockquote class=""text-lg italic mb-4"">{testimonial_quote}</blockquote>"
Testimonial Author Profile,"DESCRIPTION:
The UI should display a testimonial author's profile information, including their name, role, and photo, along with a quote and a rating. The component should be responsive, mobile-first, and accessible.
COMPONENTS:
- TestimonialAuthorProfile: A standalone component that displays the author's profile information and testimonial.
- AuthorAvatar: A standalone component that displays the author's photo.
- Rating: A standalone component that displays the rating.
- TestimonialQuote: A standalone component that displays the testimonial quote.
HTML:
<div class=""max-w-md mx-auto mb-4 md:mb-8""><TestimonialAuthorProfile/></div>
COMPONENT HTML:
TestimonialAuthorProfile:
<div class=""flex flex-col md:flex-row items-center mb-4""><AuthorAvatar/><div class=""md:ml-4""><p class=""text-lg font-bold"">{author_name}</p><p class=""text-gray-600"">{author_role}</p><Rating/></div></div><TestimonialQuote/>
AuthorAvatar:
<img class=""w-24 h-24 rounded-full"" src={author_photo_url} alt={author_name}/>
Rating:
<div class=""flex mb-2"">{rating_out_of_five} <i class=""fas fa-star text-yellow-500""></i></div>
TestimonialQuote:
<blockquote class=""text-lg italic mb-4"">{testimonial_quote}</blockquote>"
Direct message conversation list with online status,"DESCRIPTION:
The UI should be a list of direct message conversations, each displaying the conversation title, the last message, and the online status of the other user. The list should be responsive, with a maximum width and scrollable on smaller screens.
COMPONENTS:
- ConversationItem: (standalone): Represents a single conversation item in the list.
- OnlineStatusIndicator: (standalone): Indicates whether the other user is online or offline.
HTML:
<div class=""max-w-md overflow-y-auto mx-auto p-4""><!-- Conversation list --><ul><ConversationItem/><ConversationItem/><!-- ... --></ul></div>
COMPONENT HTML:
ConversationItem:
<li class=""py-4 border-b border-gray-200""><div class=""flex items-center""><img src={user_avatar_url} alt=""User avatar"" class=""w-10 h-10 rounded-full mr-3""/><div class=""flex-1""><h5 class=""text-lg"">{conversation_title}</h5><p class=""text-gray-600"">{last_message_preview}</p></div><OnlineStatusIndicator/></div></li>
OnlineStatusIndicator:
<span class={online ? 'text-green-500' : 'text-gray-400'}>{online ? 'Online' : 'Offline'}</span>"
Direct message conversation list with online status,"DESCRIPTION:
The UI should be a list of direct message conversations, each displaying the conversation title, the last message, and the online status of the other user. The list should be responsive, with a maximum width and scrollable on smaller screens.
COMPONENTS:
- ConversationItem: (standalone): Represents a single conversation item in the list.
- OnlineStatusIndicator: (standalone): Indicates whether the other user is online or offline.
HTML:
<div class=""max-w-md overflow-y-auto mx-auto p-4""><!-- Conversation list --><ul><ConversationItem/><ConversationItem/><!-- ... --></ul></div>
COMPONENT HTML:
ConversationItem:
<li class=""py-4 border-b border-gray-200""><div class=""flex items-center""><img src={user_avatar_url} alt=""User avatar"" class=""w-10 h-10 rounded-full mr-3""/><div class=""flex-1""><h5 class=""text-lg"">{conversation_title}</h5><p class=""text-gray-600"">{last_message_preview}</p></div><OnlineStatusIndicator/></div></li>
OnlineStatusIndicator:
<span class={online ? 'text-green-500' : 'text-gray-400'}>{online ? 'Online' : 'Offline'}</span>"
Direct message conversation list with online status,"DESCRIPTION:
The UI should be a list of direct message conversations, each displaying the conversation title, the last message, and the online status of the other user. The list should be responsive, with a maximum width and scrollable on smaller screens.
COMPONENTS:
- ConversationItem: (standalone): Represents a single conversation item in the list.
- OnlineStatusIndicator: (standalone): Indicates whether the other user is online or offline.
HTML:
<div class=""max-w-md overflow-y-auto mx-auto p-4""><!-- Conversation list --><ul><ConversationItem/><ConversationItem/><!-- ... --></ul></div>
COMPONENT HTML:
ConversationItem:
<li class=""py-4 border-b border-gray-200""><div class=""flex items-center""><img src={user_avatar_url} alt=""User avatar"" class=""w-10 h-10 rounded-full mr-3""/><div class=""flex-1""><h5 class=""text-lg"">{conversation_title}</h5><p class=""text-gray-600"">{last_message_preview}</p></div><OnlineStatusIndicator/></div></li>
OnlineStatusIndicator:
<span class={online ? 'text-green-500' : 'text-gray-400'}>{online ? 'Online' : 'Offline'}</span>"
Direct message conversation list with online status,"DESCRIPTION:
The UI should be a list of direct message conversations, each displaying the conversation title, the last message, and the online status of the other user. The list should be responsive, with a maximum width and scrollable on smaller screens.
COMPONENTS:
- ConversationItem: (standalone): Represents a single conversation item in the list.
- OnlineStatusIndicator: (standalone): Indicates whether the other user is online or offline.
HTML:
<div class=""max-w-md overflow-y-auto mx-auto p-4""><!-- Conversation list --><ul><ConversationItem/><ConversationItem/><!-- ... --></ul></div>
COMPONENT HTML:
ConversationItem:
<li class=""py-4 border-b border-gray-200""><div class=""flex items-center""><img src={user_avatar_url} alt=""User avatar"" class=""w-10 h-10 rounded-full mr-3""/><div class=""flex-1""><h5 class=""text-lg"">{conversation_title}</h5><p class=""text-gray-600"">{last_message_preview}</p></div><OnlineStatusIndicator/></div></li>
OnlineStatusIndicator:
<span class={online ? 'text-green-500' : 'text-gray-400'}>{online ? 'Online' : 'Offline'}</span>"
